SETUP																																																																		
N.SSMU	N.Bathtub	N.season	Timeseries.Yrs	Krill.Rage	Init.Season	Base.Fishing.Option																																																												
5	APBSW	3	N	438862551	NA	0.2782	0.0000	0.0000	10.0000	450000000	248962308	0.3700	0.0000	3054.4518	5.0000	0.2782	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	547.8261	5.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
6	APBSE	3	N	574691426	NA	0.2779	0.0000	0.0000	10.0000	590000000	325634482	0.3700	0.0000	3058.1646	5.0000	0.2779	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	550.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
7	APEI	2	N	679683642	NA	0.3532	0.0000	0.0000	10.0000	690000000	493237456	0.3700	0.0000	2156.8696	5.0000	0.3532	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	313.0435	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
8	APE	3	N	1553175192	NA	0.2340	0.0000	0.0000	10.0000	1600000000	738154270	0.3700	0.0000	3539.9522	5.0000	0.2340	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	743.4783	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
9	SOPA	2	N	69055728795	NA	0.4845	0.0000	0.0000	10.0000	70000000000	71456960666	0.3700	0.0000	303.8297	5.0000	0.4845	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	52.1739	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
10	SOW	2	N	320095594	NA	0.3809	0.0000	0.0000	10.0000	340000000	250889095	0.3700	0.0000	1797.2609	5.0000	0.3809	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	243.4783	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
11	SONE	2	N	196909670	NA	0.3458	0.0000	0.0000	10.0000	200000000	139280773	0.3700	0.0000	2250.2935	5.0000	0.3458	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	332.6087	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
12	SOSE	3	N	389311850	NA	0.2364	0.0000	0.0000	10.0000	400000000	186353705	0.3700	0.0000	3513.6192	5.0000	0.2364	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	730.4348	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
13	SGPA	2	N	248777387143	NA	0.4962	0.0000	0.0000	10.0000	250000000000	264154699877	0.3700	0.0000	92.5524	5.0000	0.4962	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	34.7826	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000					
14	SGW	2	N	1140779048	NA	0.3358	0.0000	0.0000	10.0000	1200000000	800600899	0.3700	0.0000	1432.5866	5.0000	0.3358	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	382.6087	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000					
15	SGE	2	N	1477796628	NA	0.3438	0.0000	0.0000	10.0000	1500000000	1061832531	0.3700	0.0000	1372.4476	5.0000	0.3438	0.0000	0.0000	0.0000	NA	NA	NA	0.0000	358.6957	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000					
																																																																		
KRILL																																																																		
		wbar	init.density	M0	Ralpha	Rbeta	Rphi	M0	Ralpha	Rbeta	Rphi																																																							
Area	SSMU	NA	NA	1	1	1	1	2	2	2	2																																																							
1	APPA	0.4600	39.2000	0.0000	17304347826087	1000	1.0000	0.0000	0.0000	NA	NA																																																							
2	APW	0.4600	272.0000	0.0000	3565217391304	1000	1.0000	0.0000	0.0000	NA	NA																																																							
3	APDPW	0.4600	272.0000	0.0000	1065217391304	1000	1.0000	0.0000	0.0000	NA	NA																																																							
4	APDPE	0.4600	75.4000	0.0000	1608695652174	1000	1.0000	0.0000	0.0000	NA	NA																																																							
5	APBSW	0.4600	271.9200	0.0000	2130434782609	1000	1.0000	0.0000	0.0000	NA	NA																																																							
6	APBSE	0.4600	271.9200	0.0000	2282608695652	1000	1.0000	0.0000	0.0000	NA	NA																																																							
7	APEI	0.4600	271.9200	0.0000	2152173913043	1000	1.0000	0.0000	0.0000	NA	NA																																																							
8	APE	0.4600	271.9200	0.0000	7239130434783	1000	1.0000	0.0000	0.0000	NA	NA																																																							
9	SOPA	0.4600	62.9400	0.0000	23913043478261	1000	1.0000	0.0000	0.0000	NA	NA																																																							
10	SOW	0.4600	638.8400	0.0000	652173913043	1000	1.0000	0.0000	0.0000	NA	NA																																																							
11	SONE	0.4600	638.8400	0.0000	891304347826	1000	1.0000	0.0000	0.0000	NA	NA																																																							
12	SOSE	0.4600	638.8400	0.0000	2608695652174	1000	1.0000	0.0000	0.0000	NA	NA																																																							
13	SGPA	0.4600	62.9400	0.0000	30630434782609	1000	1.0000	0.0000	0.0000	NA	NA																																																							
14	SGW	0.4600	67.6800	0.0000	6000000000000	1000	1.0000	0.0000	0.0000	NA	NA																																																							
15	SGE	0.4600	67.6800	0.0000	2804347826087	1000	1.0000	0.0000	0.0000	NA	NA																																																							
16	BT1	0.4600	NA	NA	NA	NA	NA	NA	NA	NA	NA																																																							
17	BT2	0.4600	NA	NA	NA	NA	NA	NA	NA	NA	NA																																																							
18	BT2	0.4600	NA	NA	NA	NA	NA	NA	NA	NA	NA																																																							
																																																																		
CATCH.SETUP																																																																		
Year	Season	SSMU.1	SSMU.2	SSMU.3	SSMU.4	SSMU.5	SSMU.6	SSMU.7	SSMU.8	SSMU.9	SSMU.10	SSMU.11	SSMU.12	SSMU.13	SSMU.14	SSMU.15																																																		
1	1	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000																																																		
1	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000																																																		
																																																																		
FISHING.OPTION5.SETUP																																																																		
Option5.Areas	Monitored.Spp.	Monitoring.Season	N.Points	Density.distribution	Obs.Multiplier	Obs.SD																																																												
1	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
2	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
3	pengs	1.0000	10.0000	"runif(n=100,min=5,max=45)"	1.0000	0.0100																																																												
4	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
5	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
6	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
7	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
8	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
9	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
10	pengs	1.0000	10.0000	"runif(n=100,min=5,max=45)"	1.0000	0.0100																																																												
11	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
12	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
13	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
14	pengs	1.0000	10.0000	"runif(n=100,min=5,max=45)"	1.0000	0.0100																																																												
15	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
16	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
17	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
18	NA	NA	NA	"runif(n=100,min=5,max=45)"	NA	NA																																																												
																																																																		
THESHOLD.DENSITY																																																																		
SSMU.1	SSMU.2	SSMU.3	SSMU.4	SSMU.5	SSMU.6	SSMU.7	SSMU.8	SSMU.9	SSMU.10	SSMU.11	SSMU.12	SSMU.13	SSMU.14	SSMU.15																																																				
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																																																				
																																																																		
AVAILABLE.FRACTION																																																																		
SSMU.1	SSMU.2	SSMU.3	SSMU.4	SSMU.5	SSMU.6	SSMU.7	SSMU.8	SSMU.9	SSMU.10	SSMU.11	SSMU.12	SSMU.13	SSMU.14	SSMU.15	BT.1	BT.2	BT.3																																																	
0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500																																																	
																																																																		
VMATRIX																																																																		
Name	SSMU.1	SSMU.2	SSMU.3	SSMU.4	SSMU.5	SSMU.6	SSMU.7	SSMU.8	SSMU.9	SSMU.10	SSMU.11	SSMU.12	SSMU.13	SSMU.14	SSMU.15	BT.1	BT.2	BT.3	SSMU.1	SSMU.2	SSMU.3	SSMU.4	SSMU.5	SSMU.6	SSMU.7	SSMU.8	SSMU.9	SSMU.10	SSMU.11	SSMU.12	SSMU.13	SSMU.14	SSMU.15	BT.1	BT.2	BT.3																														
Season	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2																														
SSMU.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.13	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
SSMU.15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
BT.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
BT.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
BT.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																														
																																																																		
COMPETITION.MATRIX																																																																		
	Seals	Pengs	Whales	Fish	Fishery																																																													
SSMU.1	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.2	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.3	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.4	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.5	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.6	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.7	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.8	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.9	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.10	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.11	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.12	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.13	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.14	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
SSMU.15	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
BT1	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
BT2	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
BT3	1.0000	1.0000	1.0000	1.0000	1.0000																																																													
																																																																		
TIMESERIES																																																																		
Year	Season	Tub1	Tub2 	Tub3	Env.anomoly	Fill down as required																																																												
1	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
1	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
2	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
2	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
3	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
3	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
4	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
4	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
5	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
5	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
6	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
6	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
7	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
7	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
8	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
8	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
9	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
9	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
10	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
10	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
11	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
11	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
12	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
12	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
13	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
13	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
14	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
14	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
15	1	150000000000000	210000000000000	30000000000000	0.0000																																																													
15	2	150000000000000	210000000000000	30000000000000	0.0000																																																													
16	1	126134462288057	176588247203280	25226892457611	-0.1733																																																													
16	2	126134462288057	176588247203280	25226892457611	-0.1733																																																													
17	1	106066017177982	148492424049175	21213203435596	-0.3466																																																													
17	2	106066017177982	148492424049175	21213203435596	-0.3466																																																													
18	1	89190533625204	124866747075286	17838106725041	-0.5199																																																													
18	2	89190533625204	124866747075286	17838106725041	-0.5199																																																													
19	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
19	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
20	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
20	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
21	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
21	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
22	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
22	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
23	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
23	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
24	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
24	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
25	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
25	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
26	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
26	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
27	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
27	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
28	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
28	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
29	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
29	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
30	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
30	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
31	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
31	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
32	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
32	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
33	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
33	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
34	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
34	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
35	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
35	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
36	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
36	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
37	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
37	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
38	1	75000000000000	105000000000000	15000000000000	-0.6931																																																													
38	2	75000000000000	105000000000000	15000000000000	-0.6931																																																													
